Updates,total_num_steps,Last 10 mean_episode_rewards
7830,626480,708.0
7840,627280,698.0
7850,628080,696.0
7860,628880,690.0
7870,629680,690.0
7880,630480,670.0
7890,631280,670.0
7900,632080,670.0
7910,632880,670.0
7920,633680,676.0
7930,634480,676.0
7940,635280,676.0
7950,636080,684.0
7960,636880,684.0
7970,637680,684.0
7980,638480,688.0
7990,639280,688.0
8000,640080,688.0
8010,640880,692.0
8020,641680,692.0
8030,642480,692.0
8040,643280,692.0
8050,644080,692.0
8060,644880,706.0
8070,645680,724.0
8080,646480,726.0
8090,647280,726.0
8100,648080,726.0
8110,648880,726.0
8120,649680,726.0
8130,650480,726.0
8140,651280,726.0
8150,652080,726.0
8160,652880,726.0
8170,653680,734.0
8180,654480,734.0
8190,655280,704.0
8200,656080,704.0
8210,656880,704.0
8220,657680,720.0
8230,658480,720.0
8240,659280,720.0
8250,660080,720.0
8260,660880,720.0
8270,661680,720.0
8280,662480,708.0
8290,663280,736.0
8300,664080,736.0
8310,664880,748.0
8320,665680,708.0
8330,666480,708.0
8340,667280,708.0
8350,668080,708.0
8360,668880,718.0
8370,669680,750.0
8380,670480,750.0
8390,671280,750.0
8400,672080,724.0
8410,672880,724.0
8420,673680,724.0
8430,674480,736.0
8440,675280,746.0
8450,676080,746.0
8460,676880,746.0
8470,677680,746.0
8480,678480,710.0
8490,679280,710.0
8500,680080,710.0
8510,680880,710.0
8520,681680,718.0
8530,682480,718.0
8540,683280,718.0
8550,684080,718.0
8560,684880,718.0
8570,685680,718.0
8580,686480,718.0
8590,687280,718.0
8600,688080,718.0
8610,688880,718.0
8620,689680,748.0
8630,690480,748.0
8640,691280,748.0
8650,692080,740.0
8660,692880,740.0
8670,693680,688.0
8680,694480,708.0
8690,695280,708.0
8700,696080,708.0
8710,696880,702.0
8720,697680,714.0
8730,698480,668.0
8740,699280,668.0
8750,700080,668.0
8760,700880,668.0
8770,701680,668.0
8780,702480,668.0
8790,703280,668.0
8800,704080,668.0
8810,704880,668.0
8820,705680,674.0
8830,706480,674.0
8840,707280,674.0
8850,708080,694.0
8860,708880,694.0
8870,709680,694.0
8880,710480,694.0
8890,711280,694.0
8900,712080,694.0
8910,712880,694.0
8920,713680,732.0
8930,714480,732.0
8940,715280,732.0
8950,716080,732.0
8960,716880,732.0
8970,717680,738.0
8980,718480,724.0
8990,719280,708.0
9000,720080,708.0
9010,720880,708.0
9020,721680,708.0
9030,722480,708.0
9040,723280,708.0
9050,724080,708.0
9060,724880,720.0
9070,725680,720.0
9080,726480,720.0
9090,727280,720.0
9100,728080,746.0
9110,728880,746.0
9120,729680,738.0
9130,730480,744.0
9140,731280,750.0
9150,732080,750.0
9160,732880,750.0
9170,733680,750.0
9180,734480,750.0
9190,735280,750.0
9200,736080,774.0
9210,736880,774.0
9220,737680,774.0
9230,738480,774.0
9240,739280,778.0
9250,740080,778.0
9260,740880,778.0
9270,741680,778.0
9280,742480,778.0
9290,743280,778.0
9300,744080,778.0
9310,744880,778.0
9320,745680,778.0
9330,746480,778.0
9340,747280,774.0
9350,748080,774.0
9360,748880,776.0
9370,749680,776.0
9380,750480,762.0
9390,751280,762.0
9400,752080,762.0
9410,752880,762.0
9420,753680,762.0
9430,754480,762.0
9440,755280,736.0
9450,756080,736.0
9460,756880,736.0
9470,757680,736.0
9480,758480,736.0
9490,759280,736.0
9500,760080,736.0
9510,760880,730.0
9520,761680,730.0
9530,762480,730.0
9540,763280,730.0
9550,764080,730.0
9560,764880,730.0
9570,765680,738.0
9580,766480,752.0
9590,767280,766.0
9600,768080,766.0
9610,768880,766.0
